os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,os_numero
3353,ROSÃNGELA ,Não,15,OS_ENTREGUES_DIA,20,"[3353, 'ROSÃNGELA ', 'Não']",2024-01-20 00:00:00,,rio_pequeno,jan_24.xlsx,3353
3367,ROSÃNGELA ,Não,16,OS_ENTREGUES_DIA,20,"[3367, 'ROSÃNGELA ', 'Não']",2024-01-20 00:00:00,,rio_pequeno,jan_24.xlsx,3367
3363,ROSANGELA,Não,17,OS_ENTREGUES_DIA,20,"[3363, 'ROSANGELA', 'Não']",2024-01-20 00:00:00,,rio_pequeno,jan_24.xlsx,3363
3364,ROSANGELA,Não,18,OS_ENTREGUES_DIA,20,"[3364, 'ROSANGELA', 'Não']",2024-01-20 00:00:00,,rio_pequeno,jan_24.xlsx,3364
3338,ROSANGELA,Não,15,OS_ENTREGUES_DIA,22,"[3338, 'ROSANGELA', 'Não']",2024-01-22 00:00:00,,rio_pequeno,jan_24.xlsx,3338
3365,ROSANGELA,Não,16,OS_ENTREGUES_DIA,22,"[3365, 'ROSANGELA', 'Não']",2024-01-22 00:00:00,,rio_pequeno,jan_24.xlsx,3365
3369,ROSÃNGELA ,Não,15,OS_ENTREGUES_DIA,23,"[3369, 'ROSÃNGELA ', 'Não']",2024-01-23 00:00:00,,rio_pequeno,jan_24.xlsx,3369
3374,ROSANGELA,Não,15,OS_ENTREGUES_DIA,24,"[3374, 'ROSANGELA', 'Não']",2024-01-24 00:00:00,,rio_pequeno,jan_24.xlsx,3374
3384,LARISSA,Não,16,OS_ENTREGUES_DIA,24,"[3384, 'LARISSA', 'Não']",2024-01-24 00:00:00,,rio_pequeno,jan_24.xlsx,3384
3385,LARISSA,Não,17,OS_ENTREGUES_DIA,24,"[3385, 'LARISSA', 'Não']",2024-01-24 00:00:00,,rio_pequeno,jan_24.xlsx,3385
3376,ROSANGELA,Não,18,OS_ENTREGUES_DIA,24,"[3376, 'ROSANGELA', 'Não']",2024-01-24 00:00:00,,rio_pequeno,jan_24.xlsx,3376
3304,ROSÃNGELA ,Não,15,OS_ENTREGUES_DIA,26,"[3304, 'ROSÃNGELA ', 'Não']",2024-01-26 00:00:00,,rio_pequeno,jan_24.xlsx,3304
3356,GARANTIA,Não,16,OS_ENTREGUES_DIA,26,"[3356, 'GARANTIA', 'Não']",2024-01-26 00:00:00,,rio_pequeno,jan_24.xlsx,3356
3358,ROSANGELA,Não,17,OS_ENTREGUES_DIA,26,"[3358, 'ROSANGELA', 'Não']",2024-01-26 00:00:00,,rio_pequeno,jan_24.xlsx,3358
3370,ROSANGELA,Não,18,OS_ENTREGUES_DIA,26,"[3370, 'ROSANGELA', 'Não']",2024-01-26 00:00:00,,rio_pequeno,jan_24.xlsx,3370
3378,ROSANGELA,Não,19,OS_ENTREGUES_DIA,26,"[3378, 'ROSANGELA', 'Não']",2024-01-26 00:00:00,,rio_pequeno,jan_24.xlsx,3378
3380,ROSANGELA,Não,20,OS_ENTREGUES_DIA,26,"[3380, 'ROSANGELA', 'Não']",2024-01-26 00:00:00,,rio_pequeno,jan_24.xlsx,3380
3388,ROSANGELA,Não,15,OS_ENTREGUES_DIA,27,"[3388, 'ROSANGELA', 'Não']",2024-01-27 00:00:00,,rio_pequeno,jan_24.xlsx,3388
3389,ROSANGELA,Não,16,OS_ENTREGUES_DIA,27,"[3389, 'ROSANGELA', 'Não']",2024-01-27 00:00:00,,rio_pequeno,jan_24.xlsx,3389
3343,GARANTIA,Não,17,OS_ENTREGUES_DIA,27,"[3343, 'GARANTIA', 'Não']",2024-01-27 00:00:00,,rio_pequeno,jan_24.xlsx,3343
3342,GARANTIA,Não,18,OS_ENTREGUES_DIA,27,"[3342, 'GARANTIA', 'Não']",2024-01-27 00:00:00,,rio_pequeno,jan_24.xlsx,3342
3382,ROSANGELA,Não,15,OS_ENTREGUES_DIA,29,"[3382, 'ROSANGELA', 'Não']",2024-01-29 00:00:00,,rio_pequeno,jan_24.xlsx,3382
3387,ROSANGELA,Não,15,OS_ENTREGUES_DIA,30,"[3387, 'ROSANGELA', 'Não']",2024-01-30 00:00:00,,rio_pequeno,jan_24.xlsx,3387
3381,ROSANGELA,Não,16,OS_ENTREGUES_DIA,30,"[3381, 'ROSANGELA', 'Não']",2024-01-30 00:00:00,,rio_pequeno,jan_24.xlsx,3381
3832,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,10,"[3832, 'ROSÂNGELA', 'Não']",2025-01-10 00:00:00,RIO PEQUENO,rio_pequeno,jan_25.xlsx,3832
3833,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,11,"[3833, 'ROGÉRIO', 'Não']",2025-01-11 00:00:00,RIO PEQUENO,rio_pequeno,jan_25.xlsx,3833
3830,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,17,"[3830, 'ROSÂNGELA', 'Não']",2025-01-17 00:00:00,RIO PEQUENO,rio_pequeno,jan_25.xlsx,3830
2639,WEVILLY,Sim,15,OS_ENTREGUES_DIA,10,"[2639, 'WEVILLY', 'Sim']",2023-07-10 00:00:00,,rio_pequeno,jul_23.xlsx,2639
2937,BRUNO,Não,15,OS_ENTREGUES_DIA,12,"[2937, 'BRUNO', 'Não']",2023-07-12 00:00:00,,rio_pequeno,jul_23.xlsx,2937
2716,bruno,Sim,15,OS_ENTREGUES_DIA,15,"[2716, 'bruno', 'Sim']",2023-07-15 00:00:00,,rio_pequeno,jul_23.xlsx,2716
2603,bruno,Sim,16,OS_ENTREGUES_DIA,15,"[2603, 'bruno', 'Sim']",2023-07-15 00:00:00,,rio_pequeno,jul_23.xlsx,2603
2852,bruno,Sim,17,OS_ENTREGUES_DIA,15,"[2852, 'bruno', 'Sim']",2023-07-15 00:00:00,,rio_pequeno,jul_23.xlsx,2852
2953,Rosângela,Não,15,OS_ENTREGUES_DIA,18,"[2953, 'Rosângela', 'Não']",2023-07-18 00:00:00,,rio_pequeno,jul_23.xlsx,2953
2943,Rosângela,Não,16,OS_ENTREGUES_DIA,18,"[2943, 'Rosângela', 'Não']",2023-07-18 00:00:00,,rio_pequeno,jul_23.xlsx,2943
3566,ROGÉRIO,Sim,15,OS_ENTREGUES_DIA,2,"[3566, 'ROGÉRIO', 'Sim']",2024-07-02 00:00:00,,rio_pequeno,jul_24.xlsx,3566
3595,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,3,"[3595, 'ROGÉRIO', 'Não']",2024-07-03 00:00:00,,rio_pequeno,jul_24.xlsx,3595
3585,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,4,"[3585, 'ROSÂNGELA', 'Não']",2024-07-04 00:00:00,,rio_pequeno,jul_24.xlsx,3585
3615,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,4,"[3615, 'ROSÂNGELA', 'Não']",2024-07-04 00:00:00,,rio_pequeno,jul_24.xlsx,3615
3601,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,4,"[3601, 'ROGÉRIO', 'Não']",2024-07-04 00:00:00,,rio_pequeno,jul_24.xlsx,3601
3487,ROSÂNGELA,não,15,OS_ENTREGUES_DIA,5,"[3487, 'ROSÂNGELA', 'não']",2024-07-05 00:00:00,,rio_pequeno,jul_24.xlsx,3487
3491,ROSÂNGELA,não,16,OS_ENTREGUES_DIA,5,"[3491, 'ROSÂNGELA', 'não']",2024-07-05 00:00:00,,rio_pequeno,jul_24.xlsx,3491
3572,TATY,Não,17,OS_ENTREGUES_DIA,5,"[3572, 'TATY', 'Não']",2024-07-05 00:00:00,,rio_pequeno,jul_24.xlsx,3572
3573,TATY,Não,18,OS_ENTREGUES_DIA,5,"[3573, 'TATY', 'Não']",2024-07-05 00:00:00,,rio_pequeno,jul_24.xlsx,3573
3587,ROGÉRIO,Não,19,OS_ENTREGUES_DIA,5,"[3587, 'ROGÉRIO', 'Não']",2024-07-05 00:00:00,,rio_pequeno,jul_24.xlsx,3587
3586,ROGÉRIO,Não,20,OS_ENTREGUES_DIA,5,"[3586, 'ROGÉRIO', 'Não']",2024-07-05 00:00:00,,rio_pequeno,jul_24.xlsx,3586
3592,ROGÉRIO,Sim,15,OS_ENTREGUES_DIA,6,"[3592, 'ROGÉRIO', 'Sim']",2024-07-06 00:00:00,,rio_pequeno,jul_24.xlsx,3592
3596,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,8,"[3596, 'ROSÂNGELA', 'Não']",2024-07-08 00:00:00,,rio_pequeno,jul_24.xlsx,3596
3597,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,8,"[3597, 'ROSÂNGELA', 'Não']",2024-07-08 00:00:00,,rio_pequeno,jul_24.xlsx,3597
3580,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,10,"[3580, 'ROGÉRIO', 'Não']",2024-07-10 00:00:00,,rio_pequeno,jul_24.xlsx,3580
3602,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,10,"[3602, 'ROSÂNGELA', 'Não']",2024-07-10 00:00:00,,rio_pequeno,jul_24.xlsx,3602
3606,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,11,"[3606, 'ROGÉRIO', 'Não']",2024-07-11 00:00:00,,rio_pequeno,jul_24.xlsx,3606
3594,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,12,"[3594, 'ROSÂNGELA', 'Não']",2024-07-12 00:00:00,,rio_pequeno,jul_24.xlsx,3594
3603,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,12,"[3603, 'ROSÂNGELA', 'Não']",2024-07-12 00:00:00,,rio_pequeno,jul_24.xlsx,3603
3549,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,13,"[3549, 'ROSÂNGELA', 'Não']",2024-07-13 00:00:00,,rio_pequeno,jul_24.xlsx,3549
3626,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,16,"[3626, 'ROSÂNGELA', 'Não']",2024-07-16 00:00:00,,rio_pequeno,jul_24.xlsx,3626
3629,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,17,"[3629, 'ROSÂNGELA', 'Não']",2024-07-17 00:00:00,,rio_pequeno,jul_24.xlsx,3629
3625,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,17,"[3625, 'ROSÂNGELA', 'Não']",2024-07-17 00:00:00,,rio_pequeno,jul_24.xlsx,3625
3623,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,17,"[3623, 'ROGÉRIO', 'Não']",2024-07-17 00:00:00,,rio_pequeno,jul_24.xlsx,3623
3624,ROSÂNGELA,Sim,15,OS_ENTREGUES_DIA,18,"[3624, 'ROSÂNGELA', 'Sim']",2024-07-18 00:00:00,,rio_pequeno,jul_24.xlsx,3624
3616,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,18,"[3616, 'ROSÂNGELA', 'Não']",2024-07-18 00:00:00,,rio_pequeno,jul_24.xlsx,3616
3612,ROGÉRIO,Não,17,OS_ENTREGUES_DIA,18,"[3612, 'ROGÉRIO', 'Não']",2024-07-18 00:00:00,,rio_pequeno,jul_24.xlsx,3612
3613,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,18,"[3613, 'ROGÉRIO', 'Não']",2024-07-18 00:00:00,,rio_pequeno,jul_24.xlsx,3613
3611,ROGÉRIO,Sim,19,OS_ENTREGUES_DIA,18,"[3611, 'ROGÉRIO', 'Sim']",2024-07-18 00:00:00,,rio_pequeno,jul_24.xlsx,3611
3621,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,20,"[3621, 'ROSÂNGELA', 'Não']",2024-07-20 00:00:00,,rio_pequeno,jul_24.xlsx,3621
3598,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,22,"[3598, 'ROGÉRIO', 'Não']",2024-07-22 00:00:00,,rio_pequeno,jul_24.xlsx,3598
3581,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,22,"[3581, 'ROGÉRIO', 'Não']",2024-07-22 00:00:00,,rio_pequeno,jul_24.xlsx,3581
3605,ROSÂNGELA,Não,17,OS_ENTREGUES_DIA,22,"[3605, 'ROSÂNGELA', 'Não']",2024-07-22 00:00:00,,rio_pequeno,jul_24.xlsx,3605
3622,ROGÉRIO,Não,18,OS_ENTREGUES_DIA,22,"[3622, 'ROGÉRIO', 'Não']",2024-07-22 00:00:00,,rio_pequeno,jul_24.xlsx,3622
3619,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,23,"[3619, 'ROSÂNGELA', 'Não']",2024-07-23 00:00:00,,rio_pequeno,jul_24.xlsx,3619
3591,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,23,"[3591, 'ROGÉRIO', 'Não']",2024-07-23 00:00:00,,rio_pequeno,jul_24.xlsx,3591
3627,ROSÂNGELA,Não,17,OS_ENTREGUES_DIA,23,"[3627, 'ROSÂNGELA', 'Não']",2024-07-23 00:00:00,,rio_pequeno,jul_24.xlsx,3627
3609,ROGÉRIO,Sim,18,OS_ENTREGUES_DIA,23,"[3609, 'ROGÉRIO', 'Sim']",2024-07-23 00:00:00,,rio_pequeno,jul_24.xlsx,3609
3618,ROSÂNGELA,Não,19,OS_ENTREGUES_DIA,23,"[3618, 'ROSÂNGELA', 'Não']",2024-07-23 00:00:00,,rio_pequeno,jul_24.xlsx,3618
3608,ROGÉRIO,Não,20,OS_ENTREGUES_DIA,23,"[3608, 'ROGÉRIO', 'Não']",2024-07-23 00:00:00,,rio_pequeno,jul_24.xlsx,3608
3639,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,25,"[3639, 'ROSÂNGELA', 'Não']",2024-07-25 00:00:00,,rio_pequeno,jul_24.xlsx,3639
3658,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,25,"[3658, 'ROSÂNGELA', 'Não']",2024-07-25 00:00:00,,rio_pequeno,jul_24.xlsx,3658
3659,ROSÂNGELA,Não,17,OS_ENTREGUES_DIA,25,"[3659, 'ROSÂNGELA', 'Não']",2024-07-25 00:00:00,,rio_pequeno,jul_24.xlsx,3659
3640,ROGÉRIO,Não,15,OS_ENTREGUES_DIA,26,"[3640, 'ROGÉRIO', 'Não']",2024-07-26 00:00:00,,rio_pequeno,jul_24.xlsx,3640
3628,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,26,"[3628, 'ROSÂNGELA', 'Não']",2024-07-26 00:00:00,,rio_pequeno,jul_24.xlsx,3628
3641,ROSÂNGELA,Não,17,OS_ENTREGUES_DIA,26,"[3641, 'ROSÂNGELA', 'Não']",2024-07-26 00:00:00,,rio_pequeno,jul_24.xlsx,3641
3661,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,27,"[3661, 'ROSÂNGELA', 'Não']",2024-07-27 00:00:00,,rio_pequeno,jul_24.xlsx,3661
3632,ROSÂNGELA,Não,16,OS_ENTREGUES_DIA,27,"[3632, 'ROSÂNGELA', 'Não']",2024-07-27 00:00:00,,rio_pequeno,jul_24.xlsx,3632
3633,ROSÂNGELA,Não,17,OS_ENTREGUES_DIA,27,"[3633, 'ROSÂNGELA', 'Não']",2024-07-27 00:00:00,,rio_pequeno,jul_24.xlsx,3633
3631,ROSÂNGELA,Não,15,OS_ENTREGUES_DIA,31,"[3631, 'ROSÂNGELA', 'Não']",2024-07-31 00:00:00,,rio_pequeno,jul_24.xlsx,3631
3647,ROGÉRIO,Não,16,OS_ENTREGUES_DIA,31,"[3647, 'ROGÉRIO', 'Não']",2024-07-31 00:00:00,,rio_pequeno,jul_24.xlsx,3647
2572,Maria Ramos,Sim,15,OS_ENTREGUES_DIA,3,"[2572, 'Maria Ramos', 'Sim']",2023-06-03 00:00:00,,rio_pequeno,jun_23.xlsx,2572
2965,Rosângela,Não,15,OS_ENTREGUES_DIA,17,"[2965, 'Rosângela', 'Não']",2023-06-17 00:00:00,,rio_pequeno,jun_23.xlsx,2965
2938,Rosângela,Não,16,OS_ENTREGUES_DIA,17,"[2938, 'Rosângela', 'Não']",2023-06-17 00:00:00,,rio_pequeno,jun_23.xlsx,2938
3418,ROSANGELA,Não,15,OS_ENTREGUES_DIA,1,"[3418, 'ROSANGELA', 'Não']",2024-06-01 00:00:00,,rio_pequeno,jun_24.xlsx,3418
3419,ROSANGELA,Não,16,OS_ENTREGUES_DIA,1,"[3419, 'ROSANGELA', 'Não']",2024-06-01 00:00:00,,rio_pequeno,jun_24.xlsx,3419
3534,ROGERIO,Não,15,OS_ENTREGUES_DIA,3,"[3534, 'ROGERIO', 'Não']",2024-06-03 00:00:00,,rio_pequeno,jun_24.xlsx,3534
3535,ROGERIO,Não,15,OS_ENTREGUES_DIA,4,"[3535, 'ROGERIO', 'Não']",2024-06-04 00:00:00,,rio_pequeno,jun_24.xlsx,3535
3536,ROGERIO,Não,16,OS_ENTREGUES_DIA,4,"[3536, 'ROGERIO', 'Não']",2024-06-04 00:00:00,,rio_pequeno,jun_24.xlsx,3536
3557,ROGERIO,Não,15,OS_ENTREGUES_DIA,6,"[3557, 'ROGERIO', 'Não']",2024-06-06 00:00:00,,rio_pequeno,jun_24.xlsx,3557
3529,ROSANGELA,Não,15,OS_ENTREGUES_DIA,7,"[3529, 'ROSANGELA', 'Não']",2024-06-07 00:00:00,,rio_pequeno,jun_24.xlsx,3529
3544,ROGERIO,Não,16,OS_ENTREGUES_DIA,7,"[3544, 'ROGERIO', 'Não']",2024-06-07 00:00:00,,rio_pequeno,jun_24.xlsx,3544
3547,ROSANGELA,Não,17,OS_ENTREGUES_DIA,7,"[3547, 'ROSANGELA', 'Não']",2024-06-07 00:00:00,,rio_pequeno,jun_24.xlsx,3547
3545,ROGERIO,Não,15,OS_ENTREGUES_DIA,8,"[3545, 'ROGERIO', 'Não']",2024-06-08 00:00:00,,rio_pequeno,jun_24.xlsx,3545
3541,ROSANGELA,Não,16,OS_ENTREGUES_DIA,8,"[3541, 'ROSANGELA', 'Não']",2024-06-08 00:00:00,,rio_pequeno,jun_24.xlsx,3541
3567,ROGERIO,Não,17,OS_ENTREGUES_DIA,8,"[3567, 'ROGERIO', 'Não']",2024-06-08 00:00:00,,rio_pequeno,jun_24.xlsx,3567
3539,garantia,Não,15,OS_ENTREGUES_DIA,10,"[3539, 'garantia', 'Não']",2024-06-10 00:00:00,,rio_pequeno,jun_24.xlsx,3539
3530,rogerio,Não,15,OS_ENTREGUES_DIA,11,"[3530, 'rogerio', 'Não']",2024-06-11 00:00:00,,rio_pequeno,jun_24.xlsx,3530
3537,rosangela,Não,16,OS_ENTREGUES_DIA,11,"[3537, 'rosangela', 'Não']",2024-06-11 00:00:00,,rio_pequeno,jun_24.xlsx,3537
3543,rogerio,Não,17,OS_ENTREGUES_DIA,11,"[3543, 'rogerio', 'Não']",2024-06-11 00:00:00,,rio_pequeno,jun_24.xlsx,3543
3554,ROSANGELA,Não,15,OS_ENTREGUES_DIA,13,"[3554, 'ROSANGELA', 'Não']",2024-06-13 00:00:00,,rio_pequeno,jun_24.xlsx,3554
3540,ROGERIO,Não,16,OS_ENTREGUES_DIA,13,"[3540, 'ROGERIO', 'Não']",2024-06-13 00:00:00,,rio_pequeno,jun_24.xlsx,3540
3556,ROGERIO,Não,17,OS_ENTREGUES_DIA,13,"[3556, 'ROGERIO', 'Não']",2024-06-13 00:00:00,,rio_pequeno,jun_24.xlsx,3556
3558,ROGERIO,Não,18,OS_ENTREGUES_DIA,13,"[3558, 'ROGERIO', 'Não']",2024-06-13 00:00:00,,rio_pequeno,jun_24.xlsx,3558
3561,rogerio,Não,15,OS_ENTREGUES_DIA,14,"[3561, 'rogerio', 'Não']",2024-06-14 00:00:00,,rio_pequeno,jun_24.xlsx,3561
3550,Rosangela,Não,16,OS_ENTREGUES_DIA,14,"[3550, 'Rosangela', 'Não']",2024-06-14 00:00:00,,rio_pequeno,jun_24.xlsx,3550
3568,Rosangela,Não,17,OS_ENTREGUES_DIA,14,"[3568, 'Rosangela', 'Não']",2024-06-14 00:00:00,,rio_pequeno,jun_24.xlsx,3568
3548,rosangela,Não,15,OS_ENTREGUES_DIA,17,"[3548, 'rosangela', 'Não']",2024-06-17 00:00:00,,rio_pequeno,jun_24.xlsx,3548
3563,rogerio,Não,15,OS_ENTREGUES_DIA,19,"[3563, 'rogerio', 'Não']",2024-06-19 00:00:00,,rio_pequeno,jun_24.xlsx,3563
3553,Rosangela,Sim,16,OS_ENTREGUES_DIA,19,"[3553, 'Rosangela', 'Sim']",2024-06-19 00:00:00,,rio_pequeno,jun_24.xlsx,3553
3582,Rosangela ,Não,17,OS_ENTREGUES_DIA,19,"[3582, 'Rosangela ', 'Não']",2024-06-19 00:00:00,,rio_pequeno,jun_24.xlsx,3582
3590,ROGERIO,Não,15,OS_ENTREGUES_DIA,20,"[3590, 'ROGERIO', 'Não']",2024-06-20 00:00:00,,rio_pequeno,jun_24.xlsx,3590
3770,ROGERIO,Não,15,OS_ENTREGUES_DIA,21,"[3770, 'ROGERIO', 'Não']",2024-06-21 00:00:00,,rio_pequeno,jun_24.xlsx,3770
3574,ROGERIO,Não,16,OS_ENTREGUES_DIA,21,"[3574, 'ROGERIO', 'Não']",2024-06-21 00:00:00,,rio_pequeno,jun_24.xlsx,3574
3552,ROGERIO,Não,17,OS_ENTREGUES_DIA,21,"[3552, 'ROGERIO', 'Não']",2024-06-21 00:00:00,,rio_pequeno,jun_24.xlsx,3552
3593,ROSANGELA,Não,18,OS_ENTREGUES_DIA,21,"[3593, 'ROSANGELA', 'Não']",2024-06-21 00:00:00,,rio_pequeno,jun_24.xlsx,3593
3551,ROSANGELA,Não,19,OS_ENTREGUES_DIA,21,"[3551, 'ROSANGELA', 'Não']",2024-06-21 00:00:00,,rio_pequeno,jun_24.xlsx,3551
3577,ROGERIO,Não,15,OS_ENTREGUES_DIA,22,"[3577, 'ROGERIO', 'Não']",2024-06-22 00:00:00,,rio_pequeno,jun_24.xlsx,3577
3555,ROGERIO,Não,15,OS_ENTREGUES_DIA,24,"[3555, 'ROGERIO', 'Não']",2024-06-24 00:00:00,,rio_pequeno,jun_24.xlsx,3555
3584,ROSANGELA,Não,16,OS_ENTREGUES_DIA,24,"[3584, 'ROSANGELA', 'Não']",2024-06-24 00:00:00,,rio_pequeno,jun_24.xlsx,3584
3560,ROGERIO,Não,17,OS_ENTREGUES_DIA,24,"[3560, 'ROGERIO', 'Não']",2024-06-24 00:00:00,,rio_pequeno,jun_24.xlsx,3560
3583,ROSANGELA,Não,18,OS_ENTREGUES_DIA,24,"[3583, 'ROSANGELA', 'Não']",2024-06-24 00:00:00,,rio_pequeno,jun_24.xlsx,3583
3562,ROGERIO,Não,15,OS_ENTREGUES_DIA,25,"[3562, 'ROGERIO', 'Não']",2024-06-25 00:00:00,,rio_pequeno,jun_24.xlsx,3562
3588,ROGERIO,Não,15,OS_ENTREGUES_DIA,26,"[3588, 'ROGERIO', 'Não']",2024-06-26 00:00:00,,rio_pequeno,jun_24.xlsx,3588
3575,ROGERIO,Não,15,OS_ENTREGUES_DIA,27,"[3575, 'ROGERIO', 'Não']",2024-06-27 00:00:00,,rio_pequeno,jun_24.xlsx,3575
3576,ROGERIO,Não,16,OS_ENTREGUES_DIA,27,"[3576, 'ROGERIO', 'Não']",2024-06-27 00:00:00,,rio_pequeno,jun_24.xlsx,3576
3564,ROSANGELA,Não,15,OS_ENTREGUES_DIA,28,"[3564, 'ROSANGELA', 'Não']",2024-06-28 00:00:00,,rio_pequeno,jun_24.xlsx,3564
3565,ROSANGELA,Não,16,OS_ENTREGUES_DIA,28,"[3565, 'ROSANGELA', 'Não']",2024-06-28 00:00:00,,rio_pequeno,jun_24.xlsx,3565
3589,GARANTIA,Não,17,OS_ENTREGUES_DIA,28,"[3589, 'GARANTIA', 'Não']",2024-06-28 00:00:00,,rio_pequeno,jun_24.xlsx,3589
3507,Rosangela,Não,15,OS_ENTREGUES_DIA,6,"[3507, 'Rosangela', 'Não']",2024-05-06 00:00:00,,rio_pequeno,mai_24.xlsx,3507
3496,Rosangela,Não,15,OS_ENTREGUES_DIA,8,"[3496, 'Rosangela', 'Não']",2024-05-08 00:00:00,,rio_pequeno,mai_24.xlsx,3496
3487,Rosangela,Não,16,OS_ENTREGUES_DIA,8,"[3487, 'Rosangela', 'Não']",2024-05-08 00:00:00,,rio_pequeno,mai_24.xlsx,3487
3491,Rosangela,Sim,17,OS_ENTREGUES_DIA,8,"[3491, 'Rosangela', 'Sim']",2024-05-08 00:00:00,,rio_pequeno,mai_24.xlsx,3491
3421,Rosangela,Não,15,OS_ENTREGUES_DIA,10,"[3421, 'Rosangela', 'Não']",2024-05-10 00:00:00,,rio_pequeno,mai_24.xlsx,3421
3516,Rosangela,Não,15,OS_ENTREGUES_DIA,11,"[3516, 'Rosangela', 'Não']",2024-05-11 00:00:00,,rio_pequeno,mai_24.xlsx,3516
3509,Rosangela,Não,15,OS_ENTREGUES_DIA,15,"[3509, 'Rosangela', 'Não']",2024-05-15 00:00:00,,rio_pequeno,mai_24.xlsx,3509
3512,Rosangela,Não,15,OS_ENTREGUES_DIA,16,"[3512, 'Rosangela', 'Não']",2024-05-16 00:00:00,,rio_pequeno,mai_24.xlsx,3512
3517,Rosangela,Não,16,OS_ENTREGUES_DIA,16,"[3517, 'Rosangela', 'Não']",2024-05-16 00:00:00,,rio_pequeno,mai_24.xlsx,3517
3515,Rosangela,Não,15,OS_ENTREGUES_DIA,17,"[3515, 'Rosangela', 'Não']",2024-05-17 00:00:00,,rio_pequeno,mai_24.xlsx,3515
3511,Rosangela,Não,15,OS_ENTREGUES_DIA,20,"[3511, 'Rosangela', 'Não']",2024-05-20 00:00:00,,rio_pequeno,mai_24.xlsx,3511
3514,Rosangela,Não,16,OS_ENTREGUES_DIA,20,"[3514, 'Rosangela', 'Não']",2024-05-20 00:00:00,,rio_pequeno,mai_24.xlsx,3514
3533,Rosangela,Não,15,OS_ENTREGUES_DIA,23,"[3533, 'Rosangela', 'Não']",2024-05-23 00:00:00,,rio_pequeno,mai_24.xlsx,3533
3524,Rosangela,Não,16,OS_ENTREGUES_DIA,23,"[3524, 'Rosangela', 'Não']",2024-05-23 00:00:00,,rio_pequeno,mai_24.xlsx,3524
3513,Rosangela,Não,17,OS_ENTREGUES_DIA,23,"[3513, 'Rosangela', 'Não']",2024-05-23 00:00:00,,rio_pequeno,mai_24.xlsx,3513
3522,Rosangela ,Não,15,OS_ENTREGUES_DIA,24,"[3522, 'Rosangela ', 'Não']",2024-05-24 00:00:00,,rio_pequeno,mai_24.xlsx,3522
3510,Rogério,Não,15,OS_ENTREGUES_DIA,25,"[3510, 'Rogério', 'Não']",2024-05-25 00:00:00,,rio_pequeno,mai_24.xlsx,3510
3538,Rogério,Não,16,OS_ENTREGUES_DIA,25,"[3538, 'Rogério', 'Não']",2024-05-25 00:00:00,,rio_pequeno,mai_24.xlsx,3538
3527,Rogério,Não,15,OS_ENTREGUES_DIA,28,"[3527, 'Rogério', 'Não']",2024-05-28 00:00:00,,rio_pequeno,mai_24.xlsx,3527
3546,Rogério,Não,16,OS_ENTREGUES_DIA,28,"[3546, 'Rogério', 'Não']",2024-05-28 00:00:00,,rio_pequeno,mai_24.xlsx,3546
3526,rogerio,Não,15,OS_ENTREGUES_DIA,31,"[3526, 'rogerio', 'Não']",2024-05-31 00:00:00,,rio_pequeno,mai_24.xlsx,3526
3532,rogerio,Não,16,OS_ENTREGUES_DIA,31,"[3532, 'rogerio', 'Não']",2024-05-31 00:00:00,,rio_pequeno,mai_24.xlsx,3532
3531,rogerio,Não,17,OS_ENTREGUES_DIA,31,"[3531, 'rogerio', 'Não']",2024-05-31 00:00:00,,rio_pequeno,mai_24.xlsx,3531
3528,rosangela,Não,18,OS_ENTREGUES_DIA,31,"[3528, 'rosangela', 'Não']",2024-05-31 00:00:00,,rio_pequeno,mai_24.xlsx,3528
